zip,cbsa,usps_zip_pref_city,usps_zip_pref_state,res_ratio,bus_ratio,oth_ratio,tot_ratio
37841,99999,ONEIDA,TN,1.000000000,1.000000000,1.000000000,1.000000000
37829,28940,OAKDALE,TN,1.000000000,1.000000000,1.000000000,1.000000000
38006,15140,BELLS,TN,0.123481781,0.080536913,0.000000000,0.120538166
38006,27180,BELLS,TN,0.876518219,0.919463087,1.000000000,0.879461834
37338,16860,GRAYSVILLE,TN,0.312344140,0.105263158,0.000000000,0.305961071
37338,19420,GRAYSVILLE,TN,0.318578554,0.473684211,0.952380952,0.328467153
37338,99999,GRAYSVILLE,TN,0.369077307,0.421052632,0.047619048,0.365571776
37313,99999,COALMONT,TN,1.000000000,1.000000000,1.000000000,1.000000000
37320,17420,CLEVELAND,TN,1.000000000,1.000000000,1.000000000,1.000000000
37310,17420,CHARLESTON,TN,1.000000000,1.000000000,1.000000000,1.000000000
37882,28940,TOWNSEND,TN,1.000000000,1.000000000,1.000000000,1.000000000
37414,16860,CHATTANOOGA,TN,1.000000000,1.000000000,1.000000000,1.000000000
37618,28700,BLUFF CITY,TN,1.000000000,1.000000000,1.000000000,1.000000000
25520,26580,GLENWOOD,WV,0.479710145,0.333333333,0.000000000,0.478386167
25520,38580,GLENWOOD,WV,0.520289855,0.666666667,1.000000000,0.521613833
25438,47900,RANSON,WV,1.000000000,1.000000000,1.000000000,1.000000000
26148,99999,MACFARLAN,WV,1.000000000,1.000000000,0.000000000,1.000000000
24739,14140,PRINCETON,WV,1.000000000,1.000000000,1.000000000,1.000000000
24860,99999,MATHENY,WV,1.000000000,1.000000000,0.000000000,1.000000000
24870,99999,OCEANA,WV,1.000000000,1.000000000,1.000000000,1.000000000
25260,38580,MASON,WV,1.000000000,1.000000000,1.000000000,1.000000000
25235,16620,CHLOE,WV,0.122171946,0.000000000,1.000000000,0.122767857
25235,99999,CHLOE,WV,0.877828054,1.000000000,0.000000000,0.877232143
38358,99999,MILAN,TN,0.002364066,0.000000000,0.000000000,0.002058672
38358,27180,MILAN,TN,0.997635934,1.000000000,1.000000000,0.997941328
38463,29980,IRON CITY,TN,0.324907522,0.306451613,0.000000000,0.323843416
38463,99999,IRON CITY,TN,0.675092478,0.693548387,1.000000000,0.676156584
25601,34350,LOGAN,WV,1.000000000,1.000000000,1.000000000,1.000000000
25529,16620,JULIAN,WV,1.000000000,1.000000000,1.000000000,1.000000000
38559,99999,DOYLE,TN,1.000000000,1.000000000,0.000000000,1.000000000
26610,99999,BIRCH RIVER,WV,1.000000000,1.000000000,1.000000000,1.000000000
41004,99999,BROOKSVILLE,KY,0.034948742,0.023255814,0.000000000,0.034514078
41004,17140,BROOKSVILLE,KY,0.965051258,0.976744186,1.000000000,0.965485922
40927,99999,CLOSPLINT,KY,1.000000000,1.000000000,1.000000000,1.000000000
40856,33180,MIRACLE,KY,1.000000000,1.000000000,1.000000000,1.000000000
40862,99999,PARTRIDGE,KY,1.000000000,1.000000000,1.000000000,1.000000000
42025,34660,BENTON,KY,0.005034613,0.003157895,0.000000000,0.004802996
42025,32460,BENTON,KY,0.004315383,0.001052632,0.000000000,0.003988929
42025,99999,BENTON,KY,0.990650004,0.995789474,1.000000000,0.991208076
41826,99999,JEREMIAH,KY,1.000000000,1.000000000,1.000000000,1.000000000
41723,99999,BUSY,KY,1.000000000,1.000000000,1.000000000,1.000000000
40507,30460,LEXINGTON,KY,1.000000000,1.000000000,1.000000000,1.000000000
40040,99999,MACKVILLE,KY,1.000000000,1.000000000,1.000000000,1.000000000
40152,99999,MC DANIELS,KY,1.000000000,1.000000000,1.000000000,1.000000000
40342,23180,LAWRENCEBURG,KY,0.997138514,0.998803828,1.000000000,0.997295525
40342,99999,LAWRENCEBURG,KY,0.002324958,0.001196172,0.000000000,0.002212752
40342,31140,LAWRENCEBURG,KY,0.000536529,0.000000000,0.000000000,0.000491723
40291,31140,LOUISVILLE,KY,1.000000000,1.000000000,1.000000000,1.000000000
40390,30460,WILMORE,KY,1.000000000,1.000000000,1.000000000,1.000000000
40359,99999,OWENTON,KY,1.000000000,1.000000000,1.000000000,1.000000000
42217,17300,CROFTON,KY,1.000000000,1.000000000,1.000000000,1.000000000
44142,17460,BROOKPARK,OH,1.000000000,1.000000000,1.000000000,1.000000000
44231,10420,GARRETTSVILLE,OH,0.913783784,0.989130435,0.967213115,0.918124208
44231,17460,GARRETTSVILLE,OH,0.084054054,0.010869565,0.032786885,0.079847909
44231,49660,GARRETTSVILLE,OH,0.002162162,0.000000000,0.000000000,0.002027883
43430,23380,GENOA,OH,0.014328063,0.100591716,0.085714286,0.022978347
43430,45780,GENOA,OH,0.985671937,0.899408284,0.914285714,0.977021653
43504,45780,BERKEY,OH,1.000000000,1.000000000,1.000000000,1.000000000
42372,16420,SACRAMENTO,KY,0.260869565,0.083333333,0.000000000,0.253303965
42372,36980,SACRAMENTO,KY,0.739130435,0.916666667,1.000000000,0.746696035
42629,99999,JAMESTOWN,KY,1.000000000,1.000000000,1.000000000,1.000000000
43619,45780,NORTHWOOD,OH,1.000000000,1.000000000,1.000000000,1.000000000
44276,49300,STERLING,OH,1.000000000,1.000000000,1.000000000,1.000000000
44699,99999,TIPPECANOE,OH,0.767692308,0.625000000,0.000000000,0.764264264
44699,35420,TIPPECANOE,OH,0.221538462,0.375000000,0.000000000,0.225225225
44699,15740,TIPPECANOE,OH,0.010769231,0.000000000,0.000000000,0.010510511
43030,18140,JACKSONTOWN,OH,1.000000000,1.000000000,0.000000000,1.000000000
44507,49660,YOUNGSTOWN,OH,1.000000000,1.000000000,1.000000000,1.000000000
43113,18140,CIRCLEVILLE,OH,1.000000000,1.000000000,1.000000000,1.000000000
43140,44220,LONDON,OH,0.006384214,0.000000000,0.000000000,0.005753740
43140,18140,LONDON,OH,0.993615786,1.000000000,1.000000000,0.994246260
45224,17140,CINCINNATI,OH,1.000000000,1.000000000,1.000000000,1.000000000
45415,19430,DAYTON,OH,1.000000000,1.000000000,1.000000000,1.000000000
45601,27160,CHILLICOTHE,OH,0.004395105,0.000456204,0.000000000,0.004028371
45601,99999,CHILLICOTHE,OH,0.005986436,0.000456204,0.000000000,0.005474453
45601,17060,CHILLICOTHE,OH,0.989618459,0.999087591,1.000000000,0.990497177
45202,17140,CINCINNATI,OH,1.000000000,1.000000000,1.000000000,1.000000000
45118,99999,FAYETTEVILLE,OH,0.015490534,0.000000000,0.000000000,0.015066964
45118,17140,FAYETTEVILLE,OH,0.984509466,1.000000000,1.000000000,0.984933036
43205,18140,COLUMBUS,OH,1.000000000,1.000000000,1.000000000,1.000000000
43844,34540,WARSAW,OH,0.002587992,0.000000000,0.000000000,0.002538071
43844,18740,WARSAW,OH,0.997412008,1.000000000,1.000000000,0.997461929
45053,17140,OKEANA,OH,1.000000000,1.000000000,1.000000000,1.000000000
45619,26580,CHESAPEAKE,OH,1.000000000,1.000000000,1.000000000,1.000000000
46311,16980,DYER,IN,1.000000000,1.000000000,1.000000000,1.000000000
46327,16980,HAMMOND,IN,1.000000000,1.000000000,1.000000000,1.000000000
46565,99999,SHIPSHEWANA,IN,0.998248073,1.000000000,1.000000000,0.998404086
46565,21140,SHIPSHEWANA,IN,0.001751927,0.000000000,0.000000000,0.001595914
46574,38500,WALKERTON,IN,0.191658391,0.044334975,0.000000000,0.182818352
46574,33140,WALKERTON,IN,0.210278054,0.088669951,0.024390244,0.202715356
46574,43780,WALKERTON,IN,0.311569017,0.719211823,0.829268293,0.335908240
46574,99999,WALKERTON,IN,0.286494538,0.147783251,0.146341463,0.278558052
46037,26900,FISHERS,IN,1.000000000,1.000000000,1.000000000,1.000000000
46405,16980,LAKE STATION,IN,1.000000000,1.000000000,1.000000000,1.000000000
46214,26900,INDIANAPOLIS,IN,1.000000000,1.000000000,1.000000000,1.000000000
46176,26900,SHELBYVILLE,IN,0.999861553,1.000000000,1.000000000,0.999878993
46176,99999,SHELBYVILLE,IN,0.000138447,0.000000000,0.000000000,0.000121007
46224,26900,INDIANAPOLIS,IN,1.000000000,1.000000000,1.000000000,1.000000000
46180,26900,STILESVILLE,IN,1.000000000,1.000000000,1.000000000,1.000000000
46776,99999,ORLAND,IN,0.205673759,0.000000000,0.000000000,0.201156069
46776,11420,ORLAND,IN,0.794326241,1.000000000,1.000000000,0.798843931
47613,99999,ELBERFELD,IN,0.120481928,0.122448980,0.000000000,0.119476268
47613,21780,ELBERFELD,IN,0.879518072,0.877551020,1.000000000,0.880523732
47575,27540,SAINT ANTHONY,IN,1.000000000,1.000000000,1.000000000,1.000000000
48030,19820,HAZEL PARK,MI,1.000000000,1.000000000,1.000000000,1.000000000
47424,99999,BLOOMFIELD,IN,0.999398315,1.000000000,1.000000000,0.999444856
47424,14020,BLOOMFIELD,IN,0.000601685,0.000000000,0.000000000,0.000555144
47558,47780,MONTGOMERY,IN,1.000000000,1.000000000,1.000000000,1.000000000
47167,31140,SALEM,IN,1.000000000,1.000000000,1.000000000,1.000000000
46962,47700,NORTH MANCHESTER,IN,0.043174445,0.008902077,0.016393443,0.039856695
46962,23060,NORTH MANCHESTER,IN,0.006738208,0.002967359,0.000000000,0.006269592
46962,47340,NORTH MANCHESTER,IN,0.950087347,0.988130564,0.983606557,0.953873712
46975,38500,ROCHESTER,IN,0.001535669,0.001663894,0.000000000,0.001524003
46975,37940,ROCHESTER,IN,0.000279213,0.000000000,0.000000000,0.000254001
46975,47700,ROCHESTER,IN,0.000698032,0.004991681,0.000000000,0.001016002
46975,99999,ROCHESTER,IN,0.997487086,0.993344426,1.000000000,0.997205994
47020,99999,FLORENCE,IN,1.000000000,1.000000000,1.000000000,1.000000000
46988,30900,TWELVE MILE,IN,0.993975904,1.000000000,1.000000000,0.994169096
46988,99999,TWELVE MILE,IN,0.006024096,0.000000000,0.000000000,0.005830904
47987,99999,VEEDERSBURG,IN,1.000000000,1.000000000,1.000000000,1.000000000
47340,99999,FARMLAND,IN,1.000000000,1.000000000,1.000000000,1.000000000
49221,10300,ADRIAN,MI,1.000000000,1.000000000,1.000000000,1.000000000
49254,27100,MICHIGAN CENTER,MI,1.000000000,1.000000000,1.000000000,1.000000000
49241,25880,HANOVER,MI,0.001731602,0.000000000,0.000000000,0.001676446
49241,27100,HANOVER,MI,0.998268398,1.000000000,1.000000000,0.998323554
49229,10300,BRITTON,MI,0.943981832,1.000000000,1.000000000,0.945866862
49229,33780,BRITTON,MI,0.037850114,0.000000000,0.000000000,0.036576445
49229,11460,BRITTON,MI,0.018168055,0.000000000,0.000000000,0.017556693
48301,19820,BLOOMFIELD HILLS,MI,1.000000000,1.000000000,1.000000000,1.000000000
48169,11460,PINCKNEY,MI,0.061546445,0.036407767,0.169014085,0.061276932
48169,19820,PINCKNEY,MI,0.938453555,0.963592233,0.830985915,0.938723068
48152,19820,LIVONIA,MI,1.000000000,1.000000000,1.000000000,1.000000000
48206,19820,DETROIT,MI,1.000000000,1.000000000,1.000000000,1.000000000
48226,19820,DETROIT,MI,1.000000000,1.000000000,1.000000000,1.000000000
48729,99999,DEFORD,MI,1.000000000,1.000000000,1.000000000,1.000000000
48901,29620,LANSING,MI,1.000000000,1.000000000,1.000000000,1.000000000
49037,28020,BATTLE CREEK,MI,0.000000000,0.002347418,0.000000000,0.000168819
49037,12980,BATTLE CREEK,MI,1.000000000,0.997652582,1.000000000,0.999831181
49057,99999,HARTFORD,MI,1.000000000,1.000000000,1.000000000,1.000000000
49098,99999,WATERVLIET,MI,0.068378812,0.005780347,0.000000000,0.063445004
49098,35660,WATERVLIET,MI,0.931621188,0.994219653,1.000000000,0.936554996
49024,28020,PORTAGE,MI,1.000000000,1.000000000,1.000000000,1.000000000
49349,99999,WHITE CLOUD,MI,1.000000000,1.000000000,1.000000000,1.000000000
50139,37800,LACONA,IA,0.170000000,0.200000000,0.000000000,0.168576105
50139,99999,LACONA,IA,0.123333333,0.000000000,0.000000000,0.121112930
50139,19780,LACONA,IA,0.706666667,0.800000000,1.000000000,0.710310966
50169,19780,MITCHELLVILLE,IA,1.000000000,1.000000000,1.000000000,1.000000000
50211,19780,NORWALK,IA,1.000000000,1.000000000,1.000000000,1.000000000
50247,11180,STATE CENTER,IA,0.015693112,0.000000000,0.000000000,0.014717907
50247,32260,STATE CENTER,IA,0.984306888,1.000000000,1.000000000,0.985282093
50229,19780,PROLE,IA,1.000000000,1.000000000,1.000000000,1.000000000
50276,11180,WOODWARD,IA,0.250252270,0.363636364,0.333333333,0.251984127
50276,19780,WOODWARD,IA,0.749747730,0.636363636,0.666666667,0.748015873
49950,26340,MOHAWK,MI,1.000000000,1.000000000,1.000000000,1.000000000
50013,11180,AMES,IA,1.000000000,1.000000000,1.000000000,1.000000000
49615,99999,BELLAIRE,MI,1.000000000,1.000000000,1.000000000,1.000000000
49623,99999,CHASE,MI,1.000000000,1.000000000,1.000000000,1.000000000
49686,45900,TRAVERSE CITY,MI,1.000000000,1.000000000,1.000000000,1.000000000
49456,24340,SPRING LAKE,MI,0.944401914,0.910569106,0.975683891,0.943479024
49456,34740,SPRING LAKE,MI,0.055598086,0.089430894,0.024316109,0.056520976
49802,27020,KINGSFORD,MI,1.000000000,1.000000000,1.000000000,1.000000000
49718,99999,CARP LAKE,MI,1.000000000,1.000000000,0.000000000,1.000000000
51063,43580,WHITING,IA,0.001858736,0.000000000,0.000000000,0.001736111
51063,99999,WHITING,IA,0.998141264,1.000000000,1.000000000,0.998263889
51503,36540,COUNCIL BLUFFS,IA,1.000000000,1.000000000,1.000000000,1.000000000
51044,43580,OTO,IA,1.000000000,0.000000000,1.000000000,1.000000000
51005,44740,AURELIA,IA,0.035765379,0.025641026,0.000000000,0.034899329
51005,99999,AURELIA,IA,0.964234621,0.974358974,1.000000000,0.965100671
57334,33580,ETHAN,SD,0.951289398,0.923076923,1.000000000,0.951871658
57334,99999,ETHAN,SD,0.048710602,0.076923077,0.000000000,0.048128342
57626,99999,FAITH,SD,0.182795699,0.033333333,0.000000000,0.172690763
57626,39660,FAITH,SD,0.817204301,0.966666667,1.000000000,0.827309237
57532,38180,FORT PIERRE,SD,0.997699034,1.000000000,1.000000000,0.997953336
57532,99999,FORT PIERRE,SD,0.002300966,0.000000000,0.000000000,0.002046664
52340,26980,TIFFIN,IA,1.000000000,1.000000000,1.000000000,1.000000000
52247,26980,KALONA,IA,1.000000000,1.000000000,1.000000000,1.000000000
57101,43620,SIOUX FALLS,SD,1.000000000,1.000000000,1.000000000,1.000000000
51579,36540,WOODBINE,IA,1.000000000,1.000000000,1.000000000,1.000000000
52073,20220,SHERRILL,IA,0.977375566,1.000000000,1.000000000,0.978165939
52073,99999,SHERRILL,IA,0.022624434,0.000000000,0.000000000,0.021834061
57752,99999,KYLE,SD,1.000000000,1.000000000,1.000000000,1.000000000
57790,39660,WALL,SD,1.000000000,1.000000000,1.000000000,1.000000000
57764,99999,OGLALA,SD,1.000000000,1.000000000,1.000000000,1.000000000
57783,43940,SPEARFISH,SD,0.998889382,1.000000000,1.000000000,0.999063320
57783,99999,SPEARFISH,SD,0.001110618,0.000000000,0.000000000,0.000936680
68070,36540,WESTON,NE,1.000000000,1.000000000,0.000000000,1.000000000
68938,99999,FAIRFIELD,NE,1.000000000,1.000000000,1.000000000,1.000000000
68978,99999,SUPERIOR,NE,1.000000000,1.000000000,1.000000000,1.000000000
68869,24260,RAVENNA,NE,0.001713796,0.000000000,0.000000000,0.001532567
68869,99999,RAVENNA,NE,0.066838046,0.000000000,0.166666667,0.063601533
68869,28260,RAVENNA,NE,0.931448158,1.000000000,0.833333333,0.934865900
69201,99999,VALENTINE,NE,1.000000000,1.000000000,1.000000000,1.000000000
69340,99999,ELLSWORTH,NE,1.000000000,1.000000000,1.000000000,1.000000000
68430,30700,ROCA,NE,1.000000000,1.000000000,1.000000000,1.000000000
68465,99999,WILBER,NE,0.975023127,1.000000000,1.000000000,0.975914362
68465,30700,WILBER,NE,0.006475486,0.000000000,0.000000000,0.006244425
68465,13100,WILBER,NE,0.018501388,0.000000000,0.000000000,0.017841213
53144,16980,KENOSHA,WI,0.999734137,1.000000000,1.000000000,0.999771341
53144,39540,KENOSHA,WI,0.000265863,0.000000000,0.000000000,0.000228659
68718,99999,BLOOMFIELD,NE,1.000000000,1.000000000,1.000000000,1.000000000
68776,43580,SOUTH SIOUX CITY,NE,1.000000000,1.000000000,1.000000000,1.000000000
68527,36540,LINCOLN,NE,0.009523810,0.000000000,0.000000000,0.009442871
68527,30700,LINCOLN,NE,0.990476190,1.000000000,1.000000000,0.990557129
53503,31540,ARENA,WI,1.000000000,1.000000000,1.000000000,1.000000000
54480,99999,STETSONVILLE,WI,0.971530249,0.941176471,1.000000000,0.970989761
54480,48140,STETSONVILLE,WI,0.028469751,0.058823529,0.000000000,0.029010239
54895,99999,WEYERHAEUSER,WI,1.000000000,1.000000000,1.000000000,1.000000000
54854,20260,MAPLE,WI,1.000000000,1.000000000,0.000000000,1.000000000
54403,48140,WAUSAU,WI,1.000000000,1.000000000,1.000000000,1.000000000
53719,31540,MADISON,WI,1.000000000,1.000000000,1.000000000,1.000000000
53925,31540,COLUMBUS,WI,0.808940926,0.921965318,0.833333333,0.819054307
53925,13180,COLUMBUS,WI,0.191059074,0.078034682,0.166666667,0.180945693
53933,13180,FOX LAKE,WI,1.000000000,1.000000000,1.000000000,1.000000000
53563,48020,MILTON,WI,0.014797508,0.000000000,0.000000000,0.013671524
53563,27500,MILTON,WI,0.985202492,1.000000000,1.000000000,0.986328476
53565,31540,MINERAL POINT,WI,0.891285956,0.995433790,0.990291262,0.903574088
53565,99999,MINERAL POINT,WI,0.108714044,0.004566210,0.009708738,0.096425912
54025,99999,SOMERSET,WI,0.001636126,0.000000000,0.000000000,0.001546073
54025,33460,SOMERSET,WI,0.998363874,1.000000000,1.000000000,0.998453927
54909,44620,ALMOND,WI,0.892262488,0.846153846,1.000000000,0.891634981
54909,99999,ALMOND,WI,0.107737512,0.153846154,0.000000000,0.108365019
55811,20260,DULUTH,MN,1.000000000,1.000000000,1.000000000,1.000000000
55732,20260,EMBARRASS,MN,1.000000000,1.000000000,1.000000000,1.000000000
55765,20260,MEADOWLANDS,MN,1.000000000,1.000000000,1.000000000,1.000000000
55345,33460,MINNETONKA,MN,1.000000000,1.000000000,1.000000000,1.000000000
55374,33460,ROGERS,MN,1.000000000,1.000000000,1.000000000,1.000000000
55115,33460,SAINT PAUL,MN,1.000000000,1.000000000,1.000000000,1.000000000
55055,33460,NEWPORT,MN,1.000000000,1.000000000,1.000000000,1.000000000
55047,33460,MARINE ON SAINT CROIX,MN,1.000000000,1.000000000,1.000000000,1.000000000
55448,33460,MINNEAPOLIS,MN,1.000000000,1.000000000,1.000000000,1.000000000
55322,33460,COLOGNE,MN,1.000000000,1.000000000,1.000000000,1.000000000
55330,33460,ELK RIVER,MN,1.000000000,1.000000000,1.000000000,1.000000000
55985,40340,WEST CONCORD,MN,0.952322738,0.960000000,1.000000000,0.953379953
55985,36940,WEST CONCORD,MN,0.025672372,0.000000000,0.000000000,0.024475524
55985,39860,WEST CONCORD,MN,0.022004890,0.040000000,0.000000000,0.022144522
56048,31860,JANESVILLE,MN,0.103162260,0.096153846,0.000000000,0.101140307
56048,99999,JANESVILLE,MN,0.896837740,0.903846154,1.000000000,0.898859693
58533,99999,ELGIN,ND,1.000000000,1.000000000,1.000000000,1.000000000
58416,99999,BINFORD,ND,1.000000000,1.000000000,1.000000000,1.000000000
58634,99999,GRASSY BUTTE,ND,0.938271605,0.500000000,1.000000000,0.934911243
58634,19860,GRASSY BUTTE,ND,0.061728395,0.500000000,0.000000000,0.065088757
58352,99999,MUNICH,ND,1.000000000,1.000000000,1.000000000,1.000000000
58274,99999,PORTLAND,ND,1.000000000,1.000000000,1.000000000,1.000000000
56377,41060,SARTELL,MN,1.000000000,1.000000000,1.000000000,1.000000000
56368,41060,RICHMOND,MN,1.000000000,1.000000000,1.000000000,1.000000000
56319,10820,CARLOS,MN,0.956800000,0.888888889,1.000000000,0.956386293
56319,99999,CARLOS,MN,0.043200000,0.111111111,0.000000000,0.043613707
56449,14660,FORT RIPLEY,MN,0.795371498,0.875000000,1.000000000,0.796875000
56449,99999,FORT RIPLEY,MN,0.204628502,0.125000000,0.000000000,0.203125000
56327,10820,FARWELL,MN,0.777310924,1.000000000,0.666666667,0.779381443
56327,99999,FARWELL,MN,0.222689076,0.000000000,0.333333333,0.220618557
56183,99999,WESTBROOK,MN,1.000000000,1.000000000,1.000000000,1.000000000
56150,99999,LAKEFIELD,MN,1.000000000,1.000000000,1.000000000,1.000000000
58746,33500,KENMARE,ND,0.933135215,0.958333333,1.000000000,0.935933148
58746,99999,KENMARE,ND,0.066864785,0.041666667,0.000000000,0.064066852
58831,99999,ALEXANDER,ND,1.000000000,1.000000000,1.000000000,1.000000000
60423,16980,FRANKFORT,IL,1.000000000,1.000000000,1.000000000,1.000000000
56529,22020,DILWORTH,MN,1.000000000,1.000000000,1.000000000,1.000000000
56482,99999,WADENA,MN,0.842545563,0.971722365,0.959537572,0.860578153
56482,22260,WADENA,MN,0.157454437,0.028277635,0.040462428,0.139421847
56587,22260,VERGAS,MN,1.000000000,1.000000000,1.000000000,1.000000000
61704,14010,BLOOMINGTON,IL,1.000000000,1.000000000,1.000000000,1.000000000
61754,30660,MC LEAN,IL,0.030201342,0.000000000,0.000000000,0.026239067
61754,99999,MC LEAN,IL,0.036912752,0.000000000,0.000000000,0.032069971
61754,14010,MC LEAN,IL,0.932885906,1.000000000,1.000000000,0.941690962
62034,41180,GLEN CARBON,IL,1.000000000,1.000000000,1.000000000,1.000000000
62047,41180,HARDIN,IL,1.000000000,1.000000000,1.000000000,1.000000000
62203,41180,EAST SAINT LOUIS,IL,1.000000000,1.000000000,1.000000000,1.000000000
61545,37900,LOWPOINT,IL,1.000000000,1.000000000,1.000000000,1.000000000
61606,37900,PEORIA,IL,1.000000000,1.000000000,1.000000000,1.000000000
61564,37900,SOUTH PEKIN,IL,1.000000000,1.000000000,1.000000000,1.000000000
61472,23660,RIO,IL,0.971246006,1.000000000,1.000000000,0.972392638
61472,19340,RIO,IL,0.028753994,0.000000000,0.000000000,0.027607362
